change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,rpt_earnings,up_or_down,up_yesterday,up_last3,up_last10,low_to_open,low_to_close,hi_to_open,hi_to_close,hi_to_low
0.13,-0.04830180919910088,0.381,34.25,2018-10-08,34.27,"Oct 8, 18",33.75,33.82,8405686,8405686,34.1069,2018,10,41,8,0,281,False,False,False,False,False,False,1538956800,0,1,0,0.3333333333333333,0.4,0.9979302188054405,0.9854014598540146,1.0133057362507394,1.0005839416058395,1.0154074074074075
-1.6,-0.09276070278396044,-4.672,32.65,2018-10-09,34.0,"Oct 9, 18",32.59,34.0,19919872,19919872,32.9183,2018,10,41,9,1,282,False,False,False,False,False,False,1539043200,0,0,1,0.6666666666666666,0.5,0.958529411764706,0.9981623277182238,1.0,1.0413476263399695,1.0432648051549553
-0.05,-0.09415004320848723,-0.153,32.6,2018-10-10,32.96,"Oct 10, 18",32.12,32.6,17224282,17224282,32.6315,2018,10,41,10,2,283,False,False,False,False,False,False,1539129600,0,0,0,0.3333333333333333,0.5,0.9852760736196318,0.9852760736196318,1.011042944785276,1.011042944785276,1.0261519302615194
-0.29,-0.10220821767074299,-0.89,32.31,2018-10-11,33.5,"Oct 11, 18",32.19,32.61,18015289,18015289,32.7038,2018,10,41,11,3,284,False,False,False,False,False,False,1539216000,0,0,0,0.3333333333333333,0.4,0.9871205151793928,0.9962859795728876,1.0272922416436676,1.0368307025688641,1.0406958682820753
-0.52,-0.11665735808582242,-1.609,31.79,2018-10-12,32.74,"Oct 12, 18",31.49,32.74,14950768,14950768,31.9267,2018,10,41,12,4,285,False,False,False,False,False,False,1539302400,0,0,0,0.0,0.3,0.9618204031765424,0.9905630701478452,1.0,1.0298836111984901,1.039695141314703
0.33,-0.10748771128394519,1.038,32.12,2018-10-15,32.45,"Oct 15, 18",31.67,31.69,13621121,13621121,32.1228,2018,10,42,15,0,288,False,False,False,False,False,False,1539561600,0,1,0,0.0,0.2,0.9993688860839381,0.9859900373599005,1.0239823288103502,1.0102739726027399,1.0246289864224818
0.22,-0.10137461341602684,0.685,32.34,2018-10-16,32.54,"Oct 16, 18",31.86,32.46,11876965,11876965,32.2691,2018,10,42,16,1,289,False,False,False,False,False,False,1539648000,0,0,1,0.3333333333333333,0.3,0.9815157116451017,0.9851576994434136,1.002464571780653,1.0061842918985775,1.0213433772755807
-0.41,-0.1127672048971472,-1.268,31.93,2018-10-17,32.29,Oct 17,31.58,32.06,9098954,9098954,31.9417,2018,10,42,17,2,290,False,False,False,False,False,False,1539734400,0,0,0,0.3333333333333333,0.3,0.9850280723643168,0.9890385217663639,1.0071740486587648,1.0112746633260257,1.0224825839138696
-0.85,-0.13638599211410385,-2.662,31.08,2018-10-18,31.81,Oct 18,30.965,31.71,14349210,14349210,31.2005,2018,10,42,18,3,291,False,False,False,False,False,False,1539820800,0,0,0,0.3333333333333333,0.3,0.9765058341217281,0.9962998712998713,1.0031535793125197,1.0234877734877734,1.0272888745357662
0.12,-0.13305157509523938,0.386,31.2,2018-10-19,31.47,Oct 19,30.57,30.72,12754609,12754609,31.0591,2018,10,42,19,4,292,False,False,False,False,False,False,1539907200,0,1,0,0.0,0.2,0.9951171875,0.9798076923076924,1.0244140625,1.0086538461538461,1.029440628066732
0.14,-0.12916142190656413,0.449,31.34,2018-10-22,31.59,Oct 22,31.03,31.45,11052894,11052894,31.2908,2018,10,43,22,0,295,False,False,False,False,False,False,1540166400,0,0,1,0.3333333333333333,0.3,0.9866454689984102,0.9901084875558392,1.0044515103338634,1.007977026164646,1.0180470512407347
0.78,-0.10748771128394519,2.489,32.12,2018-10-23,32.4,Oct 23,30.89,30.94,16580792,16580792,31.8708,2018,10,43,23,1,296,False,False,False,False,False,False,1540252800,0,1,0,0.3333333333333333,0.2,0.9983839689722043,0.9617061021170611,1.0471881060116353,1.0087173100871731,1.0488831337002265
-1.56,-0.15083513252918318,-4.857,30.56,2018-10-24,32.06,Oct 24,30.56,31.79,18781409,18781409,31.0446,2018,10,43,24,2,297,False,False,False,False,False,False,1540339200,0,0,1,0.6666666666666666,0.3,0.9613085876061654,1.0,1.0084932368669395,1.049083769633508,1.049083769633508
1.44,-0.11082212830280959,4.712,32.0,2018-10-25,32.2,Oct 25,31.0662,31.19,16763615,16763615,31.79,2018,10,43,25,3,298,False,False,False,False,False,False,1540425600,0,1,0,0.3333333333333333,0.3,0.996030779095864,0.97081875,1.0323821737736454,1.00625,1.0364962563815339
0.65,-0.09276070278396044,2.031,32.65,2018-10-26,32.88,Oct 26,31.63,31.68,18038610,18038610,32.4744,2018,10,43,26,4,299,False,False,False,False,False,False,1540512000,0,1,1,0.6666666666666666,0.4,0.9984217171717171,0.9687595712098009,1.037878787878788,1.0070444104134764,1.0395194435662347
0.48,-0.07942303470850248,1.47,33.13,2018-10-29,34.3,Oct 29,32.73,34.11,19548113,19548113,33.5979,2018,10,44,29,0,302,False,False,False,False,False,False,1540771200,0,0,1,0.6666666666666666,0.5,0.9595426561125768,0.9879263507395109,1.0055702140134857,1.03531542408693,1.0479682248701496
0.41,-0.06803044322738232,1.238,33.54,2018-10-30,33.92,Oct 30,33.02,33.18,16287542,16287542,33.4308,2018,10,44,30,1,303,False,False,False,False,False,False,1540857600,0,1,0,0.6666666666666666,0.4,0.9951778179626282,0.9844961240310078,1.0223025919228452,1.011329755515802,1.0272562083585706
3.05,0.01671932266875626,9.094,36.59,2018-10-31,37.05,Oct 31,35.4,35.97,37775234,37775234,36.3253,2018,10,44,31,2,304,True,False,False,False,False,False,1540944000,1,1,1,0.6666666666666666,0.5,0.9841534612176814,0.9674774528559714,1.030025020850709,1.0125717409128174,1.0466101694915253
-0.12,0.01338490564989167,-0.328,36.47,2018-11-01,36.69,Nov 1,35.695,36.24,15233151,15233151,36.2493,2018,11,44,1,3,305,False,True,False,False,False,False,1541030400,0,1,1,0.6666666666666666,0.6,0.9849613686534215,0.9787496572525364,1.0124172185430462,1.0060323553605703,1.0278750525283653
-0.44,0.0011587099140553663,-1.206,36.03,2018-11-02,37.28,Nov 2,35.555,36.8,13268329,13268329,36.2248,2018,11,44,2,4,306,False,False,False,False,False,False,1541116800,0,0,1,1.0,0.7,0.9661684782608696,0.9868165417707465,1.0130434782608697,1.0346933111296142,1.0485163830684854
0.22,0.007271807781973519,0.611,36.25,2018-11-05,36.39,Nov 5,35.845,36.0,11477057,11477057,36.1728,2018,11,45,5,0,309,False,False,False,False,False,False,1541376000,0,1,0,0.6666666666666666,0.6,0.9956944444444444,0.9888275862068965,1.0108333333333333,1.0038620689655173,1.0152043520714187
0.21,0.013107037564986355,0.579,36.46,2018-11-06,36.56,Nov 6,36.09,36.18,11188012,11188012,36.3805,2018,11,45,6,1,310,False,False,False,False,False,False,1541462400,0,1,1,0.6666666666666666,0.7,0.9975124378109453,0.989851892484915,1.0105030403537867,1.0027427317608337,1.0130229980604044
0.42,0.024777497131012027,1.152,36.88,2018-11-07,37.0,Nov 7,36.37,36.73,9457803,9457803,36.8057,2018,11,45,7,2,311,False,False,False,False,False,False,1541548800,0,1,1,0.6666666666666666,0.7,0.9901987476177512,0.98617136659436,1.0073509392866866,1.0032537960954446,1.0173219686554853
-0.31,0.01616358649894543,-0.841,36.57,2018-11-08,36.89,Nov 8,36.29,36.41,10807866,10807866,36.5624,2018,11,45,8,3,312,False,False,False,False,False,False,1541635200,0,1,1,1.0,0.8,0.9967042021422686,0.9923434509160514,1.0131831914309257,1.008750341810227,1.0165334802976027
-0.87,-0.008010936887821863,-2.379,35.7,2018-11-09,36.44,Nov 9,35.35,36.12,9037534,9037534,35.7439,2018,11,45,9,4,313,False,False,False,False,False,False,1541721600,0,0,1,1.0,0.8,0.9786821705426357,0.9901960784313725,1.008859357696567,1.0207282913165265,1.0308345120226308
-0.01,-0.008288804972727376,-0.028,35.69,2018-11-12,36.04,Nov 12,35.45,35.64,10062122,10062122,35.7577,2018,11,46,12,0,316,False,False,False,False,False,False,1541980800,0,1,0,0.6666666666666666,0.7,0.9946689113355781,0.9932754272905577,1.0112233445566778,1.0098066685346037,1.0166431593794074
0.24,-0.0016199709349983933,0.672,35.93,2018-11-13,36.6507,Nov 13,35.71,35.92,8593970,8593970,36.1054,2018,11,46,13,1,317,False,False,False,False,False,False,1542067200,0,1,1,0.6666666666666666,0.8,0.9941536748329621,0.9938769830225439,1.0203424276169264,1.0200584469802394,1.0263427611313358
-0.7,-0.02107073687837451,-1.948,35.23,2018-11-14,36.32,Nov 14,34.98,36.2,10883692,10883692,35.4113,2018,11,46,14,2,318,False,False,False,False,False,False,1542153600,0,0,1,0.6666666666666666,0.8,0.9662983425414363,0.9929037751915981,1.0033149171270717,1.0309395401646324,1.0383076043453403
0.32,-0.0121789581614026,0.908,35.55,2018-11-15,35.59,Nov 15,33.85,34.91,17675609,17675609,34.9675,2018,11,46,15,3,319,False,False,False,False,False,False,1542240000,0,1,0,0.6666666666666666,0.7,0.9696362073904327,0.9521800281293953,1.0194786594099114,1.0011251758087203,1.0514032496307237
0.2,-0.0066215964632950815,0.563,35.75,2018-11-16,35.79,Nov 16,35.015,35.32,11681458,11681458,35.5053,2018,11,46,16,4,320,False,False,False,False,False,False,1542326400,0,1,1,0.6666666666666666,0.7,0.9913646659116648,0.9794405594405594,1.0133069082672705,1.0011188811188811,1.0221333714122518
0.039294,0.0,0.421,9.3815,2018-08-17,9.4306,"Aug 17, 18",9.2931,9.3618,32742936,32742936,9.3633,2018,8,33,17,4,229,False,False,False,False,False,False,1534464000,0,1,0,0.0,0.0,0.9926616676280203,0.9905771998081331,1.007349014078489,1.0052337046314554,1.0147959238574855
0.167,0.01780099131268985,1.78,9.5485,2018-08-20,9.5681,"Aug 20, 18",9.3913,9.3913,25252486,25252486,9.5181,2018,8,34,20,0,232,False,False,False,False,False,False,1534723200,0,1,1,0.0,0.0,1.0,0.9835366811541079,1.0188259346416364,1.002052678431167,1.0188259346416364
0.13753,0.032457496136012266,1.44,9.686,2018-08-21,9.7253,"Aug 21, 18",9.519,9.5976,46413897,46413897,9.6585,2018,8,34,21,1,233,False,False,False,False,False,False,1534809600,0,1,1,0.0,0.0,0.9918104526131533,0.9827586206896551,1.0133054096857548,1.0040574024365063,1.0216724445845153
-0.167,0.01465650482332242,-1.724,9.519,2018-08-22,9.6467,"Aug 22, 18",9.5092,9.6172,30803675,30803675,9.5537,2018,8,34,22,2,234,False,False,False,False,False,False,1534896000,0,0,1,1.0,0.0,0.988770120201306,0.9989704800924467,1.0030674208709394,1.0134152747137304,1.0144596811508855
-0.058942,0.008378191120822873,-0.619,9.4601,2018-08-23,9.519,"Aug 23, 18",9.4109,9.4994,31511844,31511844,9.4565,2018,8,34,23,3,235,False,False,False,False,False,False,1534982400,0,0,0,0.6666666666666666,0.0,0.9906836221235026,0.9947992093106838,1.0020632882076763,1.006226149829283,1.011486680338756
0.049118,0.013611895752278317,0.519,9.5092,2018-08-24,9.5288,"Aug 24, 18",9.4404,9.4797,18380040,18380040,9.5002,2018,8,34,24,4,236,False,False,False,False,False,False,1535068800,0,1,0,0.3333333333333333,0.0,0.9958542991866832,0.9927649013586842,1.0051794888023884,1.0020611618222353,1.0093640099995762
0.304529,0.046069391888290775,3.202,9.8137,2018-08-27,9.8628,"Aug 27, 18",9.5583,9.5779,49769258,49769258,9.7787,2018,8,35,27,0,239,False,False,False,False,False,False,1535328000,0,1,1,0.3333333333333333,0.0,0.9979536224015703,0.9739751571782302,1.0297455600914607,1.0050032097985468,1.0318571294058567
0.019648,0.04816926930661391,0.2,9.8334,2018-08-28,9.9119,"Aug 28, 18",9.7744,9.9021,33845494,33845494,9.8364,2018,8,35,28,1,240,False,False,False,False,False,False,1535414400,0,0,1,0.6666666666666666,0.0,0.9871037456701103,0.9940000406776904,1.0009896890558567,1.007982996725446,1.0140673596333278
-0.039295,0.04398017374620257,-0.4,9.7941,2018-08-29,9.8432,"Aug 29, 18",9.7253,9.8334,37336431,37336431,9.789,2018,8,35,29,2,241,False,False,False,False,False,False,1535500800,0,0,0,0.6666666666666666,0.0,0.9890068541908192,0.9929753627183713,1.0009966034128583,1.005013222246046,1.0121230193413056
-0.265235,0.01570111389436652,-2.708,9.5288,2018-08-30,9.74,"Aug 30, 18",9.4994,9.6958,48539347,48539347,9.5881,2018,8,35,30,3,242,False,False,False,False,False,False,1535587200,0,0,0,0.3333333333333333,0.0,0.9797438065966707,0.9969146167408277,1.0045586748901587,1.0221643858618084,1.0253279154472914
-0.216118,-0.007333582049778959,-2.268,9.3127,2018-08-31,9.5092,"Aug 31, 18",9.2341,9.4699,76424884,76424884,9.33,2018,8,35,31,4,243,True,False,False,False,False,False,1535673600,0,0,0,0.0,0.5,0.9751000538548452,0.9915599128072418,1.0041499910241924,1.0211002179818958,1.02979175014349
-0.009823,-0.008378191120823062,-0.105,9.3029,2018-09-04,9.4109,"Sep 4, 18",9.1948,9.3618,54111109,54111109,9.3083,2018,9,36,4,1,247,False,False,False,False,False,False,1536019200,0,0,0,0.0,0.4,0.9821615501292487,0.9883799675370047,1.005244717896131,1.011609283126767,1.0235024144081437
0.019647,-0.006288972978734856,0.211,9.3225,2018-09-05,9.3815,"Sep 5, 18",9.1555,9.3029,44561879,44561879,9.319,2018,9,36,5,2,248,False,False,False,False,False,False,1536105600,0,1,0,0.0,0.3,0.9841554783992089,0.9820863502279432,1.0084489782755917,1.0063287744703675,1.0246846158047076
-0.058941,-0.012567286681234403,-0.632,9.2636,2018-09-06,9.3815,"Sep 6, 18",9.2341,9.3127,29519107,29519107,9.2779,2018,9,36,6,3,249,False,False,False,False,False,False,1536192000,0,0,1,0.3333333333333333,0.3,0.9915599128072418,0.9968154928969298,1.007387760799768,1.012727233472948,1.015962573504727
-0.157177,-0.029323668922880148,-1.697,9.1064,2018-09-07,9.3225,"Sep 7, 18",9.0868,9.2439,51229915,51229915,9.1651,2018,9,36,7,4,250,False,False,False,False,False,False,1536278400,0,0,0,0.3333333333333333,0.3,0.9830050087084455,0.9978476675744531,1.0085029046181806,1.0237305631204427,1.025938724303385
0.108059,-0.017800991312690036,1.187,9.2145,2018-09-10,9.3225,"Sep 10, 18",9.1359,9.1457,30419066,30419066,9.24,2018,9,37,10,0,253,False,False,False,False,False,False,1536537600,0,1,0,0.3333333333333333,0.3,0.9989284581825338,0.9914699658147486,1.0193314891151033,1.0117206576591242,1.0204249170853448
-0.068765,-0.025134573362468805,-0.746,9.1457,2018-09-11,9.1948,"Sep 11, 18",9.0573,9.185,27158381,27158381,9.1381,2018,9,37,11,1,254,False,False,False,False,False,False,1536624000,0,0,1,0.3333333333333333,0.3,0.9860968971148611,0.9903342554424484,1.0010669569951007,1.005368643187509,1.0151811246177118
0.029471,-0.02199008687310138,0.322,9.1752,2018-09-12,9.2538,"Sep 12, 18",9.1162,9.1457,25450013,25450013,9.1896,2018,9,37,12,2,255,False,False,False,False,False,False,1536710400,0,1,0,0.3333333333333333,0.2,0.9967744404474234,0.9935696224605457,1.0118197622926621,1.0085665707559508,1.015094008468441
0.029471,-0.018856259659969257,0.321,9.2046,2018-09-13,9.2439,"Sep 13, 18",9.1457,9.2145,29315671,29315671,9.195,2018,9,37,13,3,256,False,False,False,False,False,False,1536796800,0,0,1,0.6666666666666666,0.3,0.9925335069727061,0.9936010255741695,1.0031906234738728,1.0042696043282708,1.0107372863750177
0.078588,-0.010478068539146197,0.854,9.2832,2018-09-14,9.3127,"Sep 14, 18",9.1948,9.2145,30013336,30013336,9.252,2018,9,37,14,4,257,False,False,False,False,False,False,1536883200,0,1,0,0.3333333333333333,0.3,0.9978620652232896,0.990477421578766,1.0106571165011666,1.003177783522923,1.012822464871449
0.098235,0.0,1.058,9.3815,2018-09-17,9.4257,"Sep 17, 18",9.2636,9.2685,29544428,29544428,9.3733,2018,9,38,17,0,260,False,False,False,False,False,False,1537142400,0,1,1,0.6666666666666666,0.4,0.9994713276150403,0.9874327133187656,1.0169606732480985,1.0047114000959334,1.017498596657887
0.029471,0.0031338272131321196,0.314,9.4109,2018-09-18,9.4404,"Sep 18, 18",9.3127,9.3716,57055398,57055398,9.3976,2018,9,38,18,1,261,False,False,False,False,False,False,1537228800,0,1,1,0.6666666666666666,0.5,0.9937150539929146,0.9895652913111391,1.0073413291220281,1.003134662997163,1.0137124571821277
0.19647,0.024079305015189394,2.088,9.6074,2018-09-19,9.6565,"Sep 19, 18",9.4404,9.4404,40111485,40111485,9.6117,2018,9,38,19,2,262,False,False,False,False,False,False,1537315200,0,1,1,1.0,0.6,1.0,0.9826175656264963,1.0228909791957967,1.0051106438786768,1.0228909791957967
0.029471,0.02722379150455682,0.307,9.6369,2018-09-20,9.7548,"Sep 20, 18",9.5386,9.6565,46314358,46314358,9.6322,2018,9,38,20,3,263,False,False,False,False,False,False,1537401600,0,0,1,1.0,0.6,0.9877906073629164,0.9897996243605308,1.0101796717237095,1.0122342246988139,1.0226658000125803
0.039294,0.03141288706496816,0.408,9.6762,2018-09-21,9.7646,"Sep 21, 18",9.6074,9.6664,74488637,74488637,9.67,2018,9,38,21,4,264,False,False,False,False,False,False,1537488000,0,1,0,0.6666666666666666,0.6,0.9938963833485063,0.9928897707777847,1.0101589009351983,1.009135817779707,1.0163623873264358
-0.255412,0.004189095560411342,-2.64,9.4208,2018-09-24,9.6762,"Sep 24, 18",9.352,9.6074,43170827,43170827,9.4373,2018,9,39,24,0,267,False,False,False,False,False,False,1537747200,0,0,1,0.6666666666666666,0.7,0.9734163249162104,0.9926970108695653,1.00716114661615,1.0271102241847825,1.0346663815226689
-0.19647,-0.016756382241645933,-2.085,9.2243,2018-09-25,9.3913,"Sep 25, 18",9.2046,9.3618,44406116,44406116,9.2769,2018,9,39,25,1,268,False,False,False,False,False,False,1537833600,0,0,0,0.3333333333333333,0.6,0.9832083573671728,0.9978643365892262,1.0031511034202822,1.0181043548019904,1.0202833365925732
-0.117883,-0.029323668922880148,-1.278,9.1064,2018-09-26,9.2439,"Sep 26, 18",9.1064,9.2145,58597487,58597487,9.1511,2018,9,39,26,2,269,False,False,False,False,False,False,1537920000,0,0,0,0.3333333333333333,0.6,0.9882684898800804,1.0,1.0031906234738728,1.0150992708424844,1.0150992708424844
-0.039294,-0.03351276448329168,-0.431,9.0671,2018-09-27,9.1654,"Sep 27, 18",9.0376,9.1359,57272192,57272192,9.0871,2018,9,39,27,3,270,False,False,False,False,False,False,1538006400,0,0,0,0.0,0.5,0.9892402500027364,0.9967464790285758,1.0032290195820883,1.0108413936098641,1.0141409223687705
0.019647,-0.03141288706496835,0.217,9.0868,2018-09-28,9.1162,"Sep 28, 18",8.9296,9.0573,30987233,30987233,9.0512,2018,9,39,28,4,271,False,False,False,False,False,False,1538092800,0,1,0,0.0,0.5,0.9859008755368599,0.9827001804815777,1.0065030417453324,1.0032354624290178,1.020896792689482
0.068765,-0.024089964291424702,0.757,9.1555,2018-10-01,9.2734,"Oct 1, 18",9.1359,9.2636,44864717,44864717,9.2098,2018,10,40,1,0,274,False,True,False,True,False,False,1538352000,0,0,1,0.3333333333333333,0.5,0.9862148624724728,0.9978592103107421,1.0010579040545793,1.0128775053246684,1.015050515001259
-0.117882,-0.03665725097265911,-1.288,9.0376,2018-10-02,9.1752,"Oct 2, 18",9.018,9.1064,41806359,41806359,9.0759,2018,10,40,2,1,275,False,False,False,False,False,False,1538438400,0,0,0,0.3333333333333333,0.4,0.9902925415092682,0.9978312826414094,1.007555126065185,1.015225281048066,1.0174318030605456
-0.068765,-0.04398017374620276,-0.761,8.9689,2018-10-03,9.1457,"Oct 3, 18",8.9689,9.1064,47023058,47023058,9.0296,2018,10,40,3,2,276,False,False,False,False,False,False,1538524800,0,0,0,0.3333333333333333,0.3,0.9849007291575155,1.0,1.004315646138979,1.0197125622986096,1.0197125622986096
0.019647,-0.04189095560411455,0.219,8.9885,2018-10-04,9.0573,"Oct 4, 18",8.9296,8.9689,38889619,38889619,8.9899,2018,10,40,4,3,277,False,False,False,False,False,False,1538611200,0,1,0,0.0,0.2,0.9956181917514969,0.9934471825109863,1.0098562811493048,1.0076542248428546,1.0143007525533057
-0.029471,-0.04502478281724686,-0.328,8.9591,2018-10-05,9.0573,"Oct 5, 18",8.9394,8.9885,36952234,36952234,8.9808,2018,10,40,5,4,278,False,False,False,False,False,False,1538697600,0,0,1,0.3333333333333333,0.3,0.9945374645380207,0.9978011184159122,1.0076542248428546,1.0109609224140819,1.0131888046177597
0.13753,-0.03036827799392425,1.535,9.0966,2018-10-08,9.1162,"Oct 8, 18",8.9296,8.9394,43657683,43657683,9.0405,2018,10,41,8,0,281,False,False,False,False,False,False,1538956800,0,1,0,0.3333333333333333,0.2,0.9989037295567937,0.9816414924257415,1.0197776137100925,1.002154651188356,1.020896792689482
-0.30453,-0.0628257741299367,-3.348,8.7921,2018-10-09,9.1457,"Oct 9, 18",8.7921,9.0671,58356912,58356912,8.8734,2018,10,41,9,1,282,False,False,False,False,False,False,1539043200,0,0,1,0.6666666666666666,0.3,0.9696705672155375,1.0,1.0086687033340318,1.0402179229080653,1.0402179229080653
-0.127706,-0.07643766988221502,-1.453,8.6644,2018-10-10,8.8215,"Oct 10, 18",8.6545,8.7921,54104073,54104073,8.73,2018,10,41,10,2,283,False,False,False,False,False,False,1539129600,0,0,0,0.3333333333333333,0.3,0.9843495865606625,0.9988573934721389,1.0033439110110214,1.0181316652047459,1.0192963198336125
-0.009823,-0.07749293822949424,-0.113,8.6545,2018-10-11,8.8314,"Oct 11, 18",8.6054,8.6644,66170847,66170847,8.7148,2018,10,41,11,3,284,False,False,False,False,False,False,1539216000,0,0,0,0.3333333333333333,0.3,0.9931905267531507,0.9943266508752671,1.0192742717326069,1.0204402334045872,1.0262625793106654
-0.167,-0.09529392954218409,-1.93,8.4875,2018-10-12,8.7921,"Oct 12, 18",8.3991,8.7921,59308503,59308503,8.5218,2018,10,41,12,4,285,False,False,False,False,False,False,1539302400,0,0,0,0.0,0.3,0.9553007813832874,0.9895846833578792,1.0,1.0358880706921942,1.0467907275779547
0.167,-0.07749293822949424,1.968,8.6545,2018-10-15,8.6938,"Oct 15, 18",8.5072,8.517,40183227,40183227,8.6436,2018,10,42,15,0,288,False,False,False,False,False,False,1539561600,0,1,0,0.0,0.2,0.9988493601033227,0.9829799526258014,1.0207584830339322,1.0045409902362932,1.0219343614820389
-0.009824,-0.07853754730053834,-0.114,8.6447,2018-10-16,8.7331,"Oct 16, 18",8.5759,8.7135,36771962,36771962,8.6317,2018,10,42,16,1,289,False,False,False,False,False,False,1539648000,0,0,1,0.3333333333333333,0.3,0.98420841223389,0.9920413663863408,1.002249383141103,1.010225918771039,1.0183304376217073
-0.039294,-0.08272664286094988,-0.455,8.6054,2018-10-17,8.7036,Oct 17,8.4875,8.6447,48795137,48795137,8.5893,2018,10,42,17,2,290,False,False,False,False,False,False,1539734400,0,0,0,0.3333333333333333,0.3,0.9818154476153019,0.9862993004392592,1.0068134232535542,1.0114114393287936,1.0254609720176728
-0.245588,-0.10890582529446259,-2.854,8.3598,2018-10-18,8.6054,Oct 18,8.35,8.5858,59669220,59669220,8.441,2018,10,42,18,3,291,False,False,False,False,False,False,1539820800,0,0,0,0.3333333333333333,0.3,0.9725360478930326,0.9988277231512716,1.0022828391064313,1.0293786932701738,1.0305868263473055
-0.009823,-0.1099504343655067,-0.118,8.35,2018-10-19,8.3746,Oct 19,8.0455,8.1732,59831126,59831126,8.2794,2018,10,42,19,4,292,False,False,False,False,False,False,1539907200,0,1,0,0.0,0.2,0.984375764694367,0.9635329341317367,1.0246415112807712,1.002946107784431,1.0409048536448944
0.059999,-0.10355486862442047,0.719,8.41,2018-10-22,8.45,Oct 22,8.27,8.38,39803505,39803505,8.3784,2018,10,43,22,0,295,False,False,False,False,False,False,1540166400,0,1,1,0.3333333333333333,0.3,0.9868735083532219,0.9833531510107015,1.0083532219570404,1.004756242568371,1.0217654171704957
0.18,-0.08436817140116196,2.14,8.59,2018-10-23,8.64,Oct 23,8.23,8.3,55443298,55443298,8.4854,2018,10,43,23,1,296,False,False,False,False,False,False,1540252800,0,1,1,0.6666666666666666,0.3,0.9915662650602409,0.9580908032596043,1.0409638554216867,1.0058207217694994,1.0498177399756987
-0.41,-0.12807120396525087,-4.773,8.18,2018-10-24,8.595,Oct 24,8.17,8.5,58895107,58895107,8.3335,2018,10,43,24,2,297,False,False,False,False,False,False,1540339200,1,0,1,1.0,0.4,0.9611764705882353,0.9987775061124695,1.0111764705882353,1.0507334963325186,1.0520195838433293
0.81,-0.04173106646058739,9.902,8.99,2018-10-25,9.0,Oct 25,8.46,8.52,90399170,90399170,8.8587,2018,10,43,25,3,298,False,False,False,False,False,False,1540425600,0,1,0,0.6666666666666666,0.4,0.9929577464788734,0.9410456062291436,1.0563380281690142,1.0011123470522802,1.0638297872340425
-0.01,-0.04279699408410173,-0.111,8.98,2018-10-26,9.06,Oct 26,8.86,8.96,100639822,100639822,8.9632,2018,10,43,26,4,299,False,False,False,False,False,False,1540512000,0,1,1,0.6666666666666666,0.5,0.9888392857142856,0.9866369710467705,1.0111607142857142,1.0089086859688197,1.0225733634311513
0.3,-0.010819165378670946,3.341,9.28,2018-10-29,9.59,Oct 29,9.17,9.36,92275144,92275144,9.3951,2018,10,44,29,0,302,False,False,False,False,False,False,1540771200,0,0,1,0.6666666666666666,0.6,0.9797008547008548,0.988146551724138,1.0245726495726497,1.0334051724137931,1.0458015267175573
0.18,0.008367531844587753,1.94,9.46,2018-10-30,9.56,Oct 30,9.27,9.31,58061997,58061997,9.469,2018,10,44,30,1,303,False,False,False,False,False,False,1540857600,0,1,0,0.6666666666666666,0.5,0.995703544575725,0.9799154334038054,1.0268528464017186,1.0105708245243128,1.0312837108953614
0.09,0.017960880456217007,0.951,9.55,2018-10-31,9.67,Oct 31,9.43,9.62,68507097,68507097,9.5278,2018,10,44,31,2,304,True,False,False,False,False,False,1540944000,0,0,1,0.6666666666666666,0.6,0.9802494802494803,0.9874345549738219,1.0051975051975053,1.0125654450261778,1.0254506892895017
-0.26,-0.009753237755156604,-2.723,9.29,2018-11-01,9.55,Nov 1,9.26,9.54,59794356,59794356,9.3438,2018,11,44,1,3,305,False,True,False,False,False,False,1541030400,0,0,0,0.3333333333333333,0.6,0.9706498951781971,0.9967707212055975,1.0010482180293503,1.0279870828848225,1.031317494600432
0.09,-0.00015988914352716056,0.969,9.38,2018-11-02,9.45,Nov 2,9.26,9.36,48499166,48499166,9.36,2018,11,44,2,4,306,False,False,False,False,False,False,1541116800,0,1,0,0.3333333333333333,0.6,0.9893162393162394,0.9872068230277184,1.0096153846153846,1.007462686567164,1.0205183585313173
0.15,0.015829025209188136,1.599,9.53,2018-11-05,9.57,Nov 5,9.35,9.38,41274267,41274267,9.4983,2018,11,45,5,0,309,False,False,False,False,False,False,1541376000,0,1,1,0.3333333333333333,0.6,0.9968017057569295,0.9811122770199371,1.0202558635394456,1.0041972717733474,1.023529411764706
0.01,0.016894952832702478,0.105,9.54,2018-11-06,9.57,Nov 6,9.41,9.46,40928647,40928647,9.5099,2018,11,45,6,1,310,False,False,False,False,False,False,1541462400,0,1,1,0.6666666666666666,0.6,0.9947145877378435,0.9863731656184488,1.0116279069767442,1.0031446540880504,1.0170031880977684
0.06,0.02329051857378871,0.629,9.6,2018-11-07,9.6,Nov 7,9.45,9.6,37347419,37347419,9.563,2018,11,45,7,2,311,False,False,False,False,False,False,1541548800,0,0,1,1.0,0.6,0.984375,0.984375,1.0,1.0,1.0158730158730158
